Date,Price,Open,High,Low,Vol.,Change
06/27/2018,1253,1258.2,1259,1249.5,1.16K,-0.40%
06/26/2018,1258,1266.4,1266.5,1255,0.50K,-0.73%
06/25/2018,1267.2,1271,1272.3,1264.6,0.29K,-0.13%
06/22/2018,1268.9,1267.4,1270.5,1266.6,0.51K,0.02%
06/21/2018,1268.6,1268.5,1269.9,1261.8,0.75K,-0.30%
06/20/2018,1272.4,1275.2,1276,1267.5,0.47K,-0.32%
06/19/2018,1276.5,1278.6,1284.1,1271.1,0.45K,-0.12%
06/18/2018,1278,1279,1282.6,1277.6,0.42K,0.13%
06/15/2018,1276.3,1304.2,1304.5,1276,1.53K,-2.29%
06/14/2018,1306.2,1300.4,1310.8,1298.9,0.72K,0.54%
06/13/2018,1299.2,1297.2,1302.7,1292.7,0.63K,0.15%
06/12/2018,1297.2,1301.5,1301.8,1294.2,0.48K,-0.29%
06/11/2018,1301,1300.7,1304.6,1296,0.40K,0.04%
06/08/2018,1300.5,1299.4,1302.2,1295,0.45K,-0.02%
06/07/2018,1300.7,1298.6,1305.1,1296.9,0.39K,0.12%
06/06/2018,1299.2,1298.6,1303.2,1295.9,0.69K,-0.05%
06/05/2018,1299.9,1294.2,1302.5,1291.2,0.77K,0.37%
06/04/2018,1295.1,1294.9,1299.7,1291.8,0.54K,-0.15%
06/01/2018,1297.1,1301.3,1301.8,1291.1,0.92K,-0.42%
05/31/2018,1302.6,1304.2,1309.2,1298.8,1.08K,-0.15%
05/30/2018,1304.5,1300.7,1306.6,1298.1,1.75K,0.42%
05/29/2018,1299,1299,1306.1,1291.4,386.33K,0.00%
05/28/2018,1299,1297.2,1306.1,1291.4,386.33K,-0.36%
05/25/2018,1303.7,1304,1307.2,1299.4,292.91K,-0.05%
05/24/2018,1304.4,1293.3,1306.4,1292.2,432.42K,1.15%
05/23/2018,1289.6,1290.6,1298.4,1286.7,402.34K,-0.19%
05/22/2018,1292,1292.3,1296,1287.2,291.72K,0.09%
05/21/2018,1290.9,1290.3,1292.7,1281.2,328.02K,-0.03%
05/18/2018,1291.3,1290,1293.7,1285.1,264.43K,0.15%
05/17/2018,1289.4,1290.2,1294,1284,298.82K,-0.16%
05/16/2018,1291.5,1290.1,1296.4,1285.7,333.61K,0.09%
05/15/2018,1290.3,1313.2,1314.7,1288.2,485.20K,-2.12%
05/14/2018,1318.2,1318.3,1322.4,1312.8,241.23K,-0.19%
05/11/2018,1320.7,1321.8,1326.3,1317,263.47K,-0.12%
05/10/2018,1322.3,1312.8,1323.4,1310.6,373.54K,0.71%
05/09/2018,1313,1315.3,1317.8,1304.2,384.04K,-0.05%
05/08/2018,1313.7,1314.1,1318.5,1306.2,407.41K,-0.03%
05/07/2018,1314.1,1316.3,1320.1,1310.6,235.29K,-0.05%
05/04/2018,1314.7,1312.8,1316.9,1308.5,308.48K,0.15%
05/03/2018,1312.7,1305.5,1319,1305.2,306.72K,0.54%
05/02/2018,1305.6,1304.4,1314.9,1304.3,370.24K,-0.09%
05/01/2018,1306.8,1316,1317.4,1302.3,283.43K,-0.94%
04/30/2018,1319.2,1324,1325.9,1310.7,295.96K,-0.32%
04/27/2018,1323.4,1318,1326.4,1315.8,241.65K,0.67%
04/26/2018,1314.6,1320.7,1324,1314.6,0.57K,-0.37%
04/25/2018,1319.5,1328.6,1329.9,1317.2,0.62K,-0.77%
04/24/2018,1329.7,1323.2,1330.7,1321.3,0.54K,0.69%
04/23/2018,1320.6,1331.1,1333.6,1320.7,0.42K,-1.07%
04/20/2018,1334.9,1344.6,1344.7,1333.8,0.31K,-0.78%
04/19/2018,1345.4,1348.8,1354,1340,0.43K,-0.36%
04/18/2018,1350.2,1345.1,1355.2,1342.2,0.62K,0.29%
04/17/2018,1346.3,1347.5,1348,1337.4,0.40K,-0.09%
04/16/2018,1347.5,1346.5,1350.2,1339.8,0.32K,0.21%
04/13/2018,1344.7,1335.3,1346.3,1333.2,0.80K,0.45%
04/12/2018,1338.7,1353,1353.3,1333.6,0.90K,-1.34%
04/11/2018,1356.9,1339.6,1365.8,1339.6,1.78K,1.04%
04/10/2018,1342.9,1336.9,1342.7,1331.3,0.39K,0.43%
04/09/2018,1337.1,1335.1,1338.3,1327.6,0.55K,0.30%
04/06/2018,1333.1,1327.9,1335.9,1319.8,0.64K,0.57%
04/05/2018,1325.5,1333.6,1335.2,1323,0.59K,-0.87%
04/04/2018,1337.1,1333,1348.7,1332.9,1.23K,0.22%
04/03/2018,1334.2,1341.5,1343.2,1329.7,0.70K,-0.72%
04/02/2018,1343.9,1326.6,1345.5,1326.4,0.89K,1.48%
03/29/2018,1324.3,1325.8,1329.2,1322.4,1.30K,-0.20%
03/28/2018,1326.9,1347.3,1348.8,1325,2.83K,-1.13%
03/27/2018,1342,1353.6,1356.8,1339.6,290.89K,-0.96%
03/26/2018,1355,1347,1356,1343.4,346.05K,0.38%
03/23/2018,1349.9,1329,1350.4,1328.9,454.13K,1.70%
03/22/2018,1327.4,1332,1335,1324.6,358.56K,0.45%
03/21/2018,1321.5,1310.6,1336.9,1309.5,470.29K,0.73%
03/20/2018,1311.9,1316.5,1318.1,1306.6,292.33K,-0.45%
03/19/2018,1317.8,1312.9,1319.6,1307.4,300.47K,0.42%
03/16/2018,1312.3,1316.8,1321.8,1309.5,289.60K,-0.42%
03/15/2018,1317.8,1324.7,1328.1,1314.9,257.89K,-0.59%
03/14/2018,1325.6,1326.7,1330.5,1321.7,252.58K,-0.11%
03/13/2018,1327.1,1323.3,1328.8,1313.8,330.26K,0.48%
03/12/2018,1320.8,1324.1,1325,1315.3,220.36K,-0.24%
03/09/2018,1324,1322.7,1325.9,1313.2,345.32K,0.17%
03/08/2018,1321.7,1326.2,1329.8,1319.6,252.83K,-0.44%
03/07/2018,1327.6,1339.5,1342,1323,305.08K,-0.57%
03/06/2018,1335.2,1321,1339.9,1320.8,285.92K,1.16%
03/05/2018,1319.9,1324.9,1328.9,1318.3,221.22K,-0.26%
03/02/2018,1323.4,1318,1326.6,1316.2,264.39K,1.39%
03/01/2018,1305.2,1319.3,1322.3,1303.6,421.74K,-0.96%
02/28/2018,1317.9,1318.9,1323.7,1316.7,263.80K,-0.05%
02/27/2018,1318.6,1334.7,1338.4,1314.4,334.72K,-0.88%
02/26/2018,1330.3,1327.7,1339.9,1326.7,0.65K,0.18%
02/23/2018,1327.9,1330.9,1330.9,1325.8,0.40K,-0.19%
02/22/2018,1330.4,1324.4,1331.4,1320.4,0.92K,0.05%
02/21/2018,1329.8,1329.6,1335.9,1322.2,1.08K,0.07%
02/20/2018,1328.9,1349.6,1350.8,1328.7,1.09K,-0.17%
02/19/2018,1331.2,1350.2,1354,1330.6,374.05K,-1.66%
02/16/2018,1353.7,1353.7,1361.2,1345.4,0.63K,0.06%
02/15/2018,1352.9,1350.5,1357,1348.6,0.76K,-0.20%
02/14/2018,1355.6,1330.1,1356,1317.5,1.29K,2.08%
02/13/2018,1328,1323,1330.5,1321.6,0.51K,0.30%
02/12/2018,1324,1316.2,1326.1,1316.1,0.75K,0.81%
02/09/2018,1313.3,1319.6,1321.9,1310.9,0.96K,-0.24%
02/08/2018,1316.5,1318.1,1321.6,1307.1,1.59K,0.33%
02/07/2018,1312.2,1324.8,1332.2,1311.2,1.57K,-1.11%
02/06/2018,1326.9,1339.2,1346.2,1321.1,1.48K,-0.52%
02/05/2018,1333.8,1332.7,1341.5,1329.2,0.87K,-0.06%
02/02/2018,1334.6,1348.3,1350.1,1327.3,2.12K,-0.77%
02/01/2018,1345,1344.7,1351.3,1337.8,1.29K,0.34%
01/31/2018,1340.4,1337.7,1348,1333,1.25K,0.24%
01/30/2018,1337.2,1341.7,1349.5,1334.7,1.88K,-0.23%
01/29/2018,1340.3,1349,1351.4,1336.1,280.55K,-0.87%
01/26/2018,1352.1,1346.4,1356,1343.7,341.96K,-0.79%
01/25/2018,1362.9,1357,1365.4,1341,537.66K,0.49%
01/24/2018,1356.3,1341.4,1361.6,1339.1,505.63K,1.47%
01/23/2018,1336.7,1333,1341.5,1330.7,370.17K,0.36%
01/22/2018,1331.9,1334,1335.8,1328,337.48K,-0.09%
01/19/2018,1333.1,1327,1338.2,1326.6,275.30K,0.44%
01/18/2018,1327.2,1327.4,1333.3,1324.3,312.11K,-0.90%
01/17/2018,1339.2,1339,1344.5,1326.6,365.87K,0.16%
01/16/2018,1337.1,1337.3,1345,1332.1,499.76K,0.00%
01/15/2018,1337.1,1337.3,1345,1332.1,499.76K,0.16%
01/12/2018,1334.9,1323.6,1340,1320.8,365.20K,0.94%
01/11/2018,1322.5,1317.5,1324.7,1316.1,264.30K,0.24%
01/10/2018,1319.3,1313.3,1328.6,1308.9,391.66K,0.43%
01/09/2018,1313.7,1321.2,1321.4,1309.5,333.53K,-0.51%
01/08/2018,1320.4,1321.8,1323,1315.7,246.09K,-0.14%
01/05/2018,1322.3,1324.4,1324.7,1314.6,330.23K,0.05%
01/04/2018,1321.6,1315.5,1327.3,1307.1,369.85K,0.24%
01/03/2018,1318.5,1319,1323,1308.9,353.46K,0.18%
01/02/2018,1316.1,1305.3,1320.4,1304.6,279.73K,0.52%
12/29/2017,1309.3,1297.5,1309.8,1296.1,241.27K,0.93%
12/28/2017,1297.2,1292,1297.3,1290.5,225.66K,0.69%
12/27/2017,1288.3,1285,1290,1283.7,0.46K,0.22%
12/26/2017,1285.5,1276.2,1286.1,1276.2,0.38K,0.67%
12/22/2017,1277,1268.1,1278.5,1267.3,0.50K,0.65%
12/21/2017,1268.8,1267.7,1270.5,1265.5,0.39K,0.08%
12/20/2017,1267.8,1263.1,1269.4,1262.9,0.43K,0.43%
12/19/2017,1262.4,1262.3,1266.5,1260.8,0.58K,-0.10%
12/18/2017,1263.7,1254.9,1265.2,1254.9,0.28K,0.63%
12/15/2017,1255.8,1254.4,1262.4,1254,0.87K,0.04%
12/14/2017,1255.3,1255.6,1259.7,1251.1,0.54K,0.67%
12/13/2017,1246.9,1244,1257.5,1240.8,1.00K,0.57%
12/12/2017,1239.8,1241.9,1245.6,1236.5,0.80K,-0.43%
12/11/2017,1245.1,1248.7,1251.4,1240.7,0.49K,-0.11%
12/08/2017,1246.5,1247.4,1252,1243.1,0.63K,-0.39%
12/07/2017,1251.4,1263.9,1263.9,1244.5,1.01K,-1.02%
12/06/2017,1264.3,1266.3,1269.7,1263.5,0.57K,0.10%
12/05/2017,1263,1277,1277.7,1261.4,1.39K,-0.98%
12/04/2017,1275.5,1278.9,1278.9,1271.5,1.15K,-0.37%
12/01/2017,1280.2,1276,1290,1272.7,2.52K,0.42%
11/30/2017,1274.8,1284.5,1286,1271.3,1.61K,-0.69%
11/29/2017,1283.7,1294.4,1297.3,1282.8,1.84K,-0.86%
11/28/2017,1294.9,1293.9,1297,1290.1,275.44K,0.04%
11/27/2017,1294.4,1288,1299,1286.2,321.35K,0.55%
11/24/2017,1287.3,1291.9,1293.3,1285.1,347.03K,0.00%
11/23/2017,1287.3,1291.9,1293.3,1285.1,347.03K,-0.38%
11/22/2017,1292.2,1280.6,1294.6,1278.6,390.31K,0.82%
11/21/2017,1281.7,1276.6,1284.5,1275.8,330.15K,0.50%
11/20/2017,1275.3,1294.1,1295.1,1274.1,425.16K,-1.64%
11/17/2017,1296.5,1278.8,1297.5,1278.1,387.02K,1.43%
11/16/2017,1278.2,1278,1281.8,1274.9,274.43K,0.04%
11/15/2017,1277.7,1280.7,1290,1276.5,433.65K,-0.41%
11/14/2017,1282.9,1278.9,1283.8,1269.7,355.20K,0.31%
11/13/2017,1278.9,1275.3,1279.9,1274.4,220.91K,0.37%
11/10/2017,1274.2,1286,1287.7,1273.6,354.58K,-1.03%
11/09/2017,1287.5,1282.1,1289.5,1280.5,394.18K,0.30%
11/08/2017,1283.7,1276.4,1288.1,1276.1,358.13K,0.62%
11/07/2017,1275.8,1282.6,1282.8,1272.3,337.27K,-0.45%
11/06/2017,1281.6,1270.7,1283.9,1266.4,354.77K,0.98%
11/03/2017,1269.2,1277.5,1281.2,1265.9,373.41K,-0.70%
11/02/2017,1278.1,1275.2,1285.1,1274,380.14K,0.06%
11/01/2017,1277.3,1271.8,1281.9,1268.5,384.64K,0.54%
10/31/2017,1270.5,1277.6,1279.1,1268.3,272.51K,-0.56%
10/30/2017,1277.7,1274.3,1279.9,1269.8,260.08K,0.75%
10/27/2017,1268.2,1264.4,1270.2,1261.8,0.57K,0.11%
10/26/2017,1266.8,1276.6,1280.5,1264.2,0.27K,-0.74%
10/25/2017,1276.3,1275.9,1277.9,1269.6,0.57K,0.04%
10/24/2017,1275.8,1280.7,1282.2,1272.7,0.45K,-0.23%
10/23/2017,1278.8,1277,1282.2,1272.3,1.15K,0.02%
10/20/2017,1278.6,1290,1290.6,1278.3,0.56K,-0.74%
10/19/2017,1288.1,1280.4,1289.7,1277,0.51K,0.54%
10/18/2017,1281.2,1285,1288.5,1277.5,0.49K,-0.25%
10/17/2017,1284.4,1296,1296,1282.3,0.78K,-1.29%
10/16/2017,1301.2,1303.9,1306.2,1291.9,0.78K,-0.13%
10/13/2017,1302.9,1294.7,1304.1,1292.1,0.53K,0.63%
10/12/2017,1294.7,1292.8,1297.9,1290.6,0.52K,0.57%
10/11/2017,1287.3,1288.5,1294.1,1285.5,0.75K,-0.37%
10/10/2017,1292.1,1284.9,1294.5,1283.2,0.44K,0.69%
10/09/2017,1283.2,1276.3,1285.7,1276.3,0.21K,0.79%
10/06/2017,1273.1,1269.3,1276.7,1261.3,0.47K,0.13%
10/05/2017,1271.4,1274.8,1279.7,1266.8,0.90K,-0.30%
10/04/2017,1275.2,1272.6,1282.8,1271.7,0.82K,0.16%
10/03/2017,1273.1,1272.6,1275.5,1269.2,0.57K,-0.08%
10/02/2017,1274.1,1278,1278.5,1271.9,0.90K,-0.67%
09/29/2017,1282.7,1287.5,1290.5,1279.8,0.91K,-0.30%
09/28/2017,1286.5,1284,1288.8,1279.4,0.74K,0.19%
09/27/2017,1284.1,1293.3,1295,1280.9,19.49K,-1.05%
09/26/2017,1297.7,1309.6,1312.5,1291.6,20.05K,-0.72%
09/25/2017,1307.1,1296.8,1311.2,1288,12.53K,0.74%
09/22/2017,1297.5,1294.1,1301.9,1294.1,264.47K,0.21%
09/21/2017,1294.8,1304.8,1305,1291.2,402.21K,-1.64%
09/20/2017,1316.4,1314.7,1319.8,1299.5,351.42K,0.44%
09/19/2017,1310.6,1310.5,1315.3,1308.7,275.31K,-0.02%
09/18/2017,1310.8,1324,1324,1308.1,271.33K,-1.09%
09/15/2017,1325.2,1333.7,1338.2,1323,320.51K,-0.31%
09/14/2017,1329.3,1327.6,1334.9,1319.5,336.58K,0.10%
09/13/2017,1328,1336.2,1340.5,1324.5,306.37K,-0.35%
09/12/2017,1332.7,1331.7,1336.3,1326.7,287.75K,-0.22%
09/11/2017,1335.7,1341.5,1344.6,1330.6,303.11K,-1.15%
09/08/2017,1351.2,1354,1362.4,1347.1,386.65K,0.07%
09/07/2017,1350.3,1339,1355.5,1337.2,363.78K,0.84%
09/06/2017,1339,1345,1347.7,1336.4,309.35K,-0.41%
09/05/2017,1344.5,1339.7,1349.7,1331.1,557.99K,0.00%
09/04/2017,1344.5,1339.7,1349.7,1331.1,368.17K,1.06%
09/01/2017,1330.4,1326.9,1334.5,1321.4,368.17K,0.62%
08/31/2017,1322.2,1314.1,1329,1302.3,376.31K,0.62%
08/30/2017,1314.1,1314.8,1319.3,1310.1,312.01K,-0.36%
08/29/2017,1318.9,1320.5,1331.9,1310.6,460.45K,0.27%
08/28/2017,1315.3,1297.6,1317.8,1297,321.81K,1.34%
08/25/2017,1297.9,1291.3,1301.4,1281.3,358.61K,0.46%
08/24/2017,1292,1296,1296.8,1289.3,246.72K,-0.21%
08/23/2017,1294.7,1290.4,1297,1287.9,235.69K,0.29%
08/22/2017,1291,1297.1,1298.1,1287,268.99K,-0.44%
08/21/2017,1296.7,1289.1,1299.7,1286.2,261.48K,0.39%
08/18/2017,1291.6,1293.8,1306.9,1289.1,396.54K,-0.06%
08/17/2017,1292.4,1290,1296,1286.4,329.84K,0.74%
08/16/2017,1282.9,1276.9,1289.5,1273.2,273.20K,0.25%
08/15/2017,1279.7,1287,1287.7,1272.7,287.56K,-0.83%
08/14/2017,1290.4,1296.4,1296.4,1284.2,238.07K,-0.28%
08/11/2017,1294,1292.5,1298.1,1286.7,265.33K,0.30%
08/10/2017,1290.1,1283.2,1293.8,1280.3,269.83K,0.84%
08/09/2017,1279.3,1266.1,1284.7,1265.9,290.97K,1.32%
08/08/2017,1262.6,1262.9,1271,1257.1,247.54K,0.10%
08/07/2017,1261.4,1261.4,1262.4,1258.1,1.43K,0.01%
08/04/2017,1261.3,1272,1273,1256.9,9.06K,-0.77%
08/03/2017,1271.1,1269,1273.7,1259.7,6.86K,-0.31%
08/02/2017,1275.1,1271.7,1275.6,1265.8,4.28K,-0.08%
08/01/2017,1276.1,1272.4,1276.9,1265.2,14.03K,0.47%
07/31/2017,1270.1,1273,1273.9,1268.4,5.01K,-0.14%
07/28/2017,1271.9,1261.9,1273.7,1260.3,20.06K,0.82%
07/27/2017,1261.5,1261.3,1266.2,1255.5,2.51K,0.86%
07/26/2017,1250.8,1250.7,1264.7,1244.8,1.51K,-0.22%
07/25/2017,1253.5,1256.1,1259,1250.4,1.23K,-0.17%
07/24/2017,1255.6,1256,1259.6,1253.1,1.20K,-0.03%
07/21/2017,1256,1245,1256.3,1244.4,0.33K,0.74%
07/20/2017,1246.8,1242.1,1248.2,1236,0.46K,0.27%
07/19/2017,1243.4,1243.4,1244.4,1237.5,0.35K,0.00%
07/18/2017,1243.4,1235.5,1245.1,1234.8,0.87K,0.66%
07/17/2017,1235.3,1230.6,1236.8,1230.6,0.61K,0.50%
07/14/2017,1229.1,1218.4,1234,1216.8,0.34K,0.84%
07/13/2017,1218.9,1219.8,1224.6,1217.4,0.32K,-0.16%
07/12/2017,1220.8,1218.7,1226,1215.8,0.28K,0.36%
07/11/2017,1216.4,1214.3,1218.2,1209.6,0.28K,0.12%
07/10/2017,1214.9,1212.6,1216,1205.9,0.39K,0.29%
07/07/2017,1211.4,1221.7,1228.9,1209.8,0.51K,-1.11%
07/06/2017,1225,1228,1229,1224.2,0.14K,0.13%
07/05/2017,1223.4,1223,1230,1218.3,0.37K,0.14%
07/04/2017,1221.7,1220.1,1228.4,1216.5,366.77K,0.06%
07/03/2017,1221,1244.4,1244.4,1220.2,0.24K,-1.86%
06/30/2017,1244.1,1245,1245,1242.7,0.45K,-0.28%
06/29/2017,1247.6,1253.9,1256.5,1243.5,1.21K,-0.12%
06/28/2017,1249.1,1247.3,1255.7,1246.7,195.07K,0.18%
06/27/2017,1246.9,1245.2,1253.8,1241.8,213.42K,0.04%
06/26/2017,1246.4,1258.1,1259,1236.5,227.47K,-0.80%
06/23/2017,1256.4,1250.9,1260,1250.6,162.67K,0.56%
06/22/2017,1249.4,1246.4,1256,1246.4,187.39K,0.29%
06/21/2017,1245.8,1243.9,1248.8,1241.7,170.46K,0.18%
06/20/2017,1243.5,1245.4,1249.4,1242.4,185.39K,-0.26%
06/19/2017,1246.7,1255.8,1257.3,1244.3,179.65K,-0.78%
06/16/2017,1256.5,1255.6,1258.6,1253.2,149.11K,0.15%
06/15/2017,1254.6,1262.7,1268.5,1252.7,255.15K,-1.67%
06/14/2017,1275.9,1268.4,1284.2,1259,348.34K,0.58%
06/13/2017,1268.6,1267.7,1271,1260.5,175.60K,-0.02%
06/12/2017,1268.9,1269.7,1272.4,1265.6,173.01K,-0.20%
06/09/2017,1271.4,1283.5,1284.6,1266.7,219.21K,-0.63%
06/08/2017,1279.5,1289.5,1291.5,1273.5,257.44K,-1.06%
06/07/2017,1293.2,1297,1297.6,1285,218.85K,-0.61%
06/06/2017,1301.1,1286.4,1302.1,1286.3,2.62K,1.15%
06/05/2017,1286.3,1286,1289.3,1284,0.52K,0.19%
06/02/2017,1283.8,1272.2,1285.3,1265.3,2.53K,0.80%
06/01/2017,1273.6,1274.8,1275.2,1267.5,0.75K,-0.42%
05/31/2017,1279,1268.5,1280,1266,1.32K,0.76%
05/30/2017,1269.3,1273.7,1276.8,1265.5,5.46K,0.28%
05/29/2017,1265.7,1271.2,1273.4,1261.8,286.21K,-0.45%
05/26/2017,1271.4,1258.6,1272.7,1256.2,159.00K,0.92%
05/25/2017,1259.8,1261.6,1262.8,1256.9,63.17K,0.26%
05/24/2017,1256.5,1253.8,1262.2,1250.9,48.74K,-0.19%
05/23/2017,1258.9,1263.2,1267.1,1254,54.13K,-0.47%
05/22/2017,1264.8,1260,1265.8,1254.8,45.56K,0.64%
05/19/2017,1256.8,1249.9,1259.5,1249.5,24.00K,0.06%
05/18/2017,1256.1,1264.5,1268.3,1249.1,25.73K,-0.47%
05/17/2017,1262,1240.1,1264.7,1240,24.73K,1.80%
05/16/2017,1239.7,1234.4,1242.4,1233.6,19.19K,0.51%
05/15/2017,1233.4,1231.3,1240.6,1230.3,9.80K,0.19%
05/12/2017,1231.1,1228.5,1235.1,1227.9,22.14K,0.28%
05/11/2017,1227.7,1221.9,1231.2,1221.2,55.14K,0.43%
05/10/2017,1222.4,1225.3,1229,1221,17.23K,0.23%
05/09/2017,1219.6,1229.7,1232.1,1217.8,21.49K,-0.89%
05/08/2017,1230.6,1227.9,1240.2,1225.5,19.47K,0.02%
05/05/2017,1230.4,1232.6,1238.8,1229.8,25.27K,-0.13%
05/04/2017,1232,1242.2,1245,1229.3,29.80K,-1.60%
05/03/2017,1252,1260.6,1260.9,1240,9.16K,-0.67%
05/02/2017,1260.5,1261,1262,1256.1,8.94K,0.13%
05/01/2017,1258.9,1273.1,1275.7,1258.6,7.67K,-1.01%
04/28/2017,1271.7,1268.7,1273,1268,6.32K,0.19%
04/27/2017,1269.3,1274,1274.1,1265.6,2.46K,0.13%
04/26/2017,1267.6,1268.5,1276,1264.3,5.32K,-0.24%
04/25/2017,1270.6,1281,1282.9,1266.4,5.26K,-0.54%
04/24/2017,1277.5,1280,1280,1266,302.84K,-0.90%
04/21/2017,1289.1,1283.3,1290.1,1280,229.60K,0.41%
04/20/2017,1283.8,1282.2,1285.2,1278,245.62K,0.03%
04/19/2017,1283.4,1291.7,1292.7,1275.4,260.70K,-0.83%
04/18/2017,1294.1,1286.7,1294.4,1280.6,280.74K,0.17%
04/17/2017,1291.9,1292.4,1297.4,1283.1,191.67K,0.26%
04/13/2017,1288.5,1288.3,1290.7,1283.8,235.46K,0.81%
04/12/2017,1278.1,1277.2,1289,1273.8,251.10K,0.31%
04/11/2017,1274.2,1256.8,1277.4,1254.7,292.14K,1.62%
04/10/2017,1253.9,1255.6,1258.9,1248.2,182.20K,-0.27%
04/07/2017,1257.3,1253.9,1273.3,1252.4,375.41K,0.32%
04/06/2017,1253.3,1257.6,1260.9,1251.3,165.26K,0.38%
04/05/2017,1248.5,1258.2,1259.3,1245.4,236.74K,-0.79%
04/04/2017,1258.4,1255.5,1263.7,1255.5,158.36K,0.35%
04/03/2017,1254,1251.9,1255.9,1246.4,142.20K,0.22%
03/31/2017,1251.2,1244.6,1252.8,1241.5,165.21K,0.26%
03/30/2017,1248,1256.1,1256.5,1244.2,217.66K,-0.45%
03/29/2017,1253.7,1250.8,1254.4,1246.9,190.68K,-0.15%
03/28/2017,1255.6,1253.5,1258.4,1247.3,243.24K,-0.01%
03/27/2017,1255.7,1245.5,1261,1245.5,237.27K,0.58%
03/24/2017,1248.5,1245,1251.9,1240.7,207.57K,0.10%
03/23/2017,1247.2,1248.6,1253.3,1242.7,234.77K,-0.20%
03/22/2017,1249.7,1244.5,1251.5,1243.8,216.45K,0.26%
03/21/2017,1246.5,1234.2,1247.7,1226.6,285.63K,1.01%
03/20/2017,1234,1229,1235.5,1228.8,126.34K,0.31%
03/17/2017,1230.2,1226.2,1231.5,1224,153.15K,0.25%
03/16/2017,1227.1,1219.5,1234,1218.1,257.89K,2.20%
03/15/2017,1200.7,1198.7,1222,1196.8,264.34K,-0.16%
03/14/2017,1202.6,1203.5,1207.5,1196.9,183.72K,-0.04%
03/13/2017,1203.1,1205,1210.9,1202,173.92K,0.14%
03/10/2017,1201.4,1200.2,1206.2,1194.5,257.84K,-0.15%
03/09/2017,1203.2,1207.7,1208.9,1199,233.51K,-0.51%
03/08/2017,1209.4,1215.6,1218.5,1206.4,211.11K,-0.55%
03/07/2017,1216.1,1225.7,1227.4,1214.1,203.71K,-0.77%
03/06/2017,1225.5,1233.9,1237.3,1225,156.98K,-0.08%
03/03/2017,1226.5,1234.8,1236.7,1223,272.29K,-0.52%
03/02/2017,1232.9,1249.9,1250.8,1231.1,272.76K,-1.37%
03/01/2017,1250,1248.5,1251.4,1237.2,318.04K,-0.31%
02/28/2017,1253.9,1253.3,1259.3,1248.2,234.94K,-0.39%
02/27/2017,1258.8,1258.9,1264.9,1251.5,208.49K,0.04%
02/24/2017,1258.3,1250.6,1261.2,1248.8,220.13K,0.55%
02/23/2017,1251.4,1238.3,1252.2,1236.4,264.97K,1.47%
02/22/2017,1233.3,1236.9,1241.9,1231.5,201.34K,-0.45%
02/20/2017,1238.9,1236.4,1240.2,1226.8,259.51K,-0.02%
02/17/2017,1239.1,1240.8,1245.1,1235.3,164.41K,-0.20%
02/16/2017,1241.6,1234.3,1243.7,1233.3,203.79K,0.69%
02/15/2017,1233.1,1228.6,1234.9,1217.5,226.71K,0.63%
02/14/2017,1225.4,1226.1,1236,1222.7,233.75K,-0.03%
02/13/2017,1225.8,1234.2,1234.4,1220.3,176.62K,-0.82%
02/10/2017,1235.9,1229.6,1238.9,1222.6,240.05K,-0.07%
02/09/2017,1236.8,1242.7,1246.2,1226.1,246.14K,-0.22%
02/08/2017,1239.5,1235.2,1246.6,1231.3,221.91K,0.28%
02/07/2017,1236.1,1236.9,1237.5,1229.2,202.31K,0.32%
02/06/2017,1232.1,1221.9,1237.5,1220.8,197.32K,0.93%
02/03/2017,1220.8,1217.8,1223.2,1208.3,217.98K,0.11%
02/02/2017,1219.4,1211.2,1227.5,1210.2,232.06K,0.92%
